ID,Transect,Plot,obs,time,elapsed,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
s2,south,2,64,1657301602,11367.4,y,7/8/2022,20220708 11:33:22,11:33:22,15,1657301594,0.002897714,2.897714402,-1.615233655,420.0907097,424.974567,36.3898166,35.97162058,0.130518254,3.213275663,0.127642995,0.080029927,0,30.69278687,31.38140645,4.61042079,59.64646341,2.750061393,4.6106026,1.860359398,-127.7892051,0.120146243,0.008428092,-127.6606308,0,0,1,0,44580.55506,0,0,0,0,1.5,0.5,0: Broadleaf,2,1657301594,420.0907097,419.9912258,32.11629677,31.41512581,417.8807097,31.73429677,599.992871,85.52824194,0.099980148,31.3821,31.38140645,999.9,0,0,10001.57419,-0.508052806,738.091,0.050938751,433.9773548,433.6132258,0.695425516,419.9912258,31.41512581,2.746359032,2.686881613,22.56515484,22.20510645,0,0,0,40,11,1657301628,11:33:48,1657301623,1657301628,79,0.049,0.005,2.21,0.382,420,31,0.32,0.17,0,0,0,0,0,0,0,0,0,0,0,3.22216,2.78124,0.0813553,0.0827615,0.122017,0.122936,22871.9,22561,23972.7,21940.4,31141.5,24587.4,39211.7,30413.4,2.0636,2.09005,-0.0659749,0,32.4572,999.9,65,32,36.2912,64.6722,13.3814,2,0.836176,5.5126,20.2773,5.22523,11.9501,4.9752,3.28003,5945.2,9999,9999,154.4,4.97169,1.86163,1.86721,1.85855,1.86278,1.8634,1.86407,1.86031,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.21,0.382,2.01207936,0.000678439,-9.11E-07,3.42E-10,0.376257143,0,0,0,1,2092,0,27,1,1.1,1.38916,2.41821,2.14966,2.71973,2.15088,2.44751,37.7953,14.8938,19,619.042,662.945,26.0008,37.2621,30.0012,36.7036,36.6136,27.826,17.2842,100,26,420,31.5109,99.1357,99.7193
s1,south,1,65,1657302143,11908.4,y,7/8/2022,20220708 11:42:23,11:42:23,15,1657302135,0.010843837,10.84383725,21.69935309,413.8867,314.226459,26.90257657,35.43501293,0.438343827,3.212906039,0.407624305,0.257345589,423.3648541,31.1564684,32.62707,4.947204043,59.88920592,2.772301104,4.629049694,2.17490294,-478.2132227,-203.4787511,-14.36822061,-272.6953404,0,0,1,0,44563.34508,2378.787333,2023.658244,0.85071003,0.177975075,1.4,0.5,0: Broadleaf,2,1657302135,413.8867,419.9970333,32.38092667,29.93266,411.7257,32.01683333,600.0075667,85.51521667,0.10003246,31.45234667,32.62707,999.9,0,0,10001.54233,830.4708333,1793.006333,-6.138058667,427.7085,432.9565,2.44827,419.9970333,29.93266,2.769061667,2.559697,22.70080333,21.41112667,2378.787333,0.642999,0.357001,40.60695,39730.24333,1657302163,11:42:43,1657302163,1657302031,81,0.027,-0.017,2.161,0.364,420,30,0.43,0.07,0,0,0,0,0,0,0,0,0,0,0,3.22241,2.78116,0.080377,0.082689,0.122731,0.118936,22911,22574.8,23987.3,21951.4,31134.5,24711,39235.5,30428.2,2.07,2.08755,-0.0229925,0,33.0093,999.9,65.2,32.4,37.2414,64.0021,13.1771,2,0.803737,4.61454,20.2762,5.22493,11.9501,4.97435,3.28063,5959.9,9999,9999,154.6,4.97169,1.86169,1.8672,1.85854,1.86279,1.86335,1.86409,1.86026,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.161,0.3641,1.984545879,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1.9,1.9,1.3855,2.41821,2.14966,2.71606,2.15088,2.40845,37.8437,14.7975,19,626.087,663.497,25.9998,37.0206,29.9993,36.916,36.8783,27.7703,23.0814,98.4168,26,420,29.9485,99.1961,99.7683
s1,south,1,66,1657302224,11989.4,y,7/8/2022,20220708 11:43:44,11:43:44,15,1657302216,0.010435786,10.43578563,21.64081033,413.9892258,317.0567463,27.14376201,35.44231483,0.447908045,3.211752774,0.415875227,0.26260888,355.9631175,30.85510379,32.19152258,4.827091396,60.04750197,2.774161565,4.619944999,2.052929831,-460.2181464,-133.9878224,-9.442777173,-247.6856285,0,0,1,0,44547.60254,2000.074194,1701.483082,0.850709983,0.177974956,1.4,0.5,0: Broadleaf,2,1657302216,413.9892258,420.0469032,32.40400645,30.04786129,411.8402258,32.0399129,599.9916452,85.51171613,0.09996799,31.41770645,32.19152258,999.9,0,0,9997.099355,679.5566774,1793.177419,-6.046072581,427.8654516,433.0594194,2.356143226,420.0469032,30.04786129,2.770921613,2.569444194,22.71186452,21.47319355,2000.074194,0.643000581,0.356999419,41,33405.05806,1657302242,11:44:02,1657302242,1657302031,82,-0.012,-0.017,2.149,0.364,420,30,0.35,0.07,0,0,0,0,0,0,0,0,0,0,0,3.22247,2.78125,0.0804071,0.082699,0.122674,0.119167,22911.4,22573.8,23988.2,21950.3,31137.4,24703.1,39237.1,30426.6,2.07078,2.0872,-0.0475533,0,32.9597,999.9,65,32.4,37.1242,64.0921,13.3574,2,0.799553,4.59697,20.2827,5.22568,11.9501,4.9743,3.28048,5961.8,9999,9999,154.6,4.97171,1.86169,1.86722,1.85854,1.86278,1.86335,1.86406,1.86025,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.149,0.3641,2.011945346,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1,3.2,1.3855,2.42554,2.14966,2.71484,2.15088,2.3999,37.8195,14.78,19,625.964,662.515,25.9993,36.9171,30.0002,36.8382,36.8148,27.7642,22.8863,97.9252,26,420,30.1451,99.1999,99.7632
s1,south,1,67,1657302303,12068.4,y,7/8/2022,20220708 11:45:03,11:45:03,15,1657302295,0.009431586,9.431586355,21.80365695,413.9826129,315.7998772,27.03477928,35.43993957,0.437941481,3.213030887,0.407277314,0.257124229,266.9801507,30.51557299,31.60134839,4.668391097,60.33967841,2.772078605,4.594122272,1.896312492,-415.9329583,-48.88517906,-3.432143008,-201.2701297,0,0,1,0,44584.93067,1500.099032,1276.149258,0.850710007,0.177975017,1.4,0.5,0: Broadleaf,2,1657302295,413.9826129,419.9813226,32.38132903,30.25183871,411.8636129,32.01723548,599.9863226,85.50738387,0.099930213,31.31913548,31.60134839,999.9,0,0,10002.98387,492.2835806,1792.003548,-5.968922903,427.8673871,433.0829355,2.129497097,419.9813226,30.25183871,2.768842903,2.586755806,22.6995,21.5829129,1500.099032,0.642999774,0.357000226,41,25054.49032,1657302324,11:45:23,1657302324,1657302031,83,-0.031,-0.017,2.119,0.364,420,30,0.26,0.07,0,0,0,0,0,0,0,0,0,0,0,3.22234,2.78097,0.0804229,0.0827121,0.122669,0.119593,22911.7,22573.9,23988.7,21950.6,31137.5,24691.4,39237.2,30427,2.0712,2.08767,-0.0713952,0,32.7531,999.9,64.9,32.4,37.0719,64.2621,13.4335,2,0.795798,4.56791,20.2903,5.22193,11.9501,4.9737,3.2798,5964,9999,9999,154.6,4.97171,1.86171,1.86722,1.85855,1.86279,1.86336,1.86408,1.86032,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.119,0.364,2.000197241,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1,4.5,1.38672,2.42554,2.14966,2.71362,2.15088,2.41333,37.7711,14.7712,19,625.818,662.4,26.0006,36.8724,29.9999,36.7873,36.7633,27.7707,22.1895,97.5598,26,420,30.0952,99.2008,99.7645
s1,south,1,68,1657302385,12149.9,y,7/8/2022,20220708 11:46:24,11:46:24,15,1657302377,0.009098907,9.098907277,21.32087931,414.1606129,318.9293498,27.30310157,35.4557186,0.441198753,3.210274487,0.410069426,0.258906973,213.5899688,30.21340148,31.23484194,4.572139611,60.25946887,2.753873006,4.570025355,1.818266605,-401.2618109,-1.406352159,-0.098599014,-189.1767933,0,0,1,0,44548.90086,1200.111613,1020.946962,0.85071001,0.177975087,1.4,0.5,0: Broadleaf,2,1657302377,414.1606129,420.0147097,32.16817419,30.11341613,412.0416129,31.80407742,600.0072258,85.50856452,0.100055661,31.22671613,31.23484194,999.9,0,0,9991.248387,387.1996452,1790.417742,-5.854927742,427.9253871,433.0555161,2.054753226,420.0147097,30.11341613,2.750653871,2.574954839,22.59091613,21.50819032,1200.111613,0.642998742,0.357001226,41,20044.13226,1657302405,11:46:44,1657302405,1657302031,84,0,-0.017,2.119,0.364,420,30,0.33,0.07,0,0,0,0,0,0,0,0,0,0,0,3.22253,2.78119,0.0804462,0.0827076,0.122098,0.119352,22910.6,22572.2,23988,21948.8,31157.3,24696,39236.8,30424.4,2.0712,2.0865,-0.0841357,0,32.583,999.9,64.5,32.5,37.0524,64.1721,13.4054,2,0.796911,4.58525,20.2942,5.22657,11.9501,4.9749,3.28025,5966.1,9999,9999,154.6,4.97174,1.86172,1.86722,1.85856,1.86279,1.86337,1.86411,1.86032,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.119,0.3641,1.969485543,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1,5.9,1.3855,2.42432,2.14966,2.7124,2.15088,2.41089,37.7228,14.7625,19,625.621,661.172,25.9989,36.8551,30.0005,36.7666,36.7468,27.7665,21.9801,97.3366,26,420,30.1613,99.1992,99.7562
s1,south,1,69,1657302466,12230.9,y,7/8/2022,20220708 11:47:45,11:47:45,15,1657302458,0.008869496,8.86949588,20.67544439,414.3412903,323.6175698,27.70421014,35.47087442,0.450361384,3.213566618,0.418007152,0.263967414,160.1918426,29.90500719,30.88669677,4.482315441,60.2701268,2.742492507,4.550334722,1.739822934,-391.1447683,45.76980373,3.198926824,-181.9841952,0,0,1,0,44619.24759,900.0807097,765.7076745,0.850710015,0.177974976,1.4,0.5,0: Broadleaf,2,1657302458,414.3412903,420.023129,32.03551935,30.03224516,412.3222903,31.67142258,599.9927419,85.50789032,0.09997751,31.15088065,30.88669677,999.9,0,0,10005.17903,286.5065161,1805.159032,-5.582765161,428.1566452,433.0280323,2.003275161,420.023129,30.03224516,2.739289032,2.567994194,22.52273226,21.46395161,900.0807097,0.643000419,0.356999613,40.0457129,15033.04839,1657302492,11:48:11,1657302492,1657302031,85,-0.099,-0.017,2.019,0.364,420,30,0.27,0.07,0,0,0,0,0,0,0,0,0,0,0,3.22254,2.78127,0.0804785,0.0826952,0.121624,0.118946,22902.7,22566.4,23980.9,21943.1,31165.2,24700.9,39225.4,30416.3,2.0702,2.084,-0.0963211,0,32.4413,999.9,64.4,32.5,36.9914,63.9621,13.4335,2,0.809151,4.61447,20.2971,5.22687,11.9501,4.97515,3.28023,5968,9999,9999,154.7,4.97172,1.86172,1.86722,1.85852,1.86279,1.86338,1.86408,1.86033,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.019,0.3641,1.969292458,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1,7.2,1.3855,2.41943,2.14966,2.7124,2.15088,2.41089,37.7228,14.7537,19,625.385,659.548,25.9991,36.9351,30.0008,36.8252,36.8051,27.7665,22.3661,96.9539,26,420,30.0185,99.1702,99.73
s1,south,1,70,1657302553,12317.9,y,7/8/2022,20220708 11:49:12,11:49:12,15,1657302545,0.008430028,8.430028164,18.32936597,414.8770323,333.0247736,28.50877014,35.51577807,0.447620847,3.210749199,0.415618289,0.262445813,106.7890817,29.57945631,30.51411613,4.387893282,60.33835308,2.723669376,4.513993566,1.664223906,-371.764242,85.86493946,5.991311709,-173.1189092,0,0,1,0,44589.11734,600.0230645,510.4455968,0.850709959,0.177974961,1.4,0.5,0: Broadleaf,2,1657302545,414.8770323,419.97,31.81650323,29.91206129,412.9150323,31.45241613,599.994129,85.50550645,0.100047265,31.01016452,30.51411613,999.9,0,0,9993.602903,191.0830645,1803.915806,-5.036128387,428.5695161,432.9195161,1.904448065,419.97,29.91206129,2.720487419,2.557645806,22.40939032,21.39804516,600.0230645,0.643000419,0.356999548,40,10021.51935,1657302572,11:49:31,1657302572,1657302031,86,-0.057,-0.017,1.962,0.364,420,30,0.38,0.07,0,0,0,0,0,0,0,0,0,0,0,3.22252,2.78163,0.08055,0.0826812,0.121061,0.118565,22895,22560.8,23975,21937.6,31177.8,24705.4,39215.9,30408.5,2.0693,2.0821,-0.107452,0,32.2482,999.9,64.3,32.5,36.9344,63.8721,13.4135,2,0.817558,4.49458,20.3029,5.22568,11.9501,4.9748,3.2802,5970.4,9999,9999,154.7,4.97172,1.86171,1.86722,1.85854,1.86279,1.86338,1.86411,1.86033,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.962,0.3641,1.869890972,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1,8.7,1.38672,2.4231,2.14966,2.7124,2.15088,2.3938,37.7228,14.7449,19,625.295,658.444,25.9978,37.0266,30.0003,36.8908,36.8619,27.7744,22.7674,96.6044,26,420,29.7912,99.1461,99.7046
s1,south,1,71,1657302633,12397.9,y,7/8/2022,20220708 11:50:32,11:50:32,15,1657302625,0.007842004,7.842004036,15.527716,415.606,341.7017061,29.25197259,35.57867901,0.425553703,3.214468567,0.396550179,0.250284795,71.19466076,29.40817614,30.26206774,4.325004354,60.26164536,2.701559596,4.48304984,1.623444758,-345.832378,108.7447644,7.565059809,-158.327893,0,0,1,0,44673.84043,400.0257742,340.305986,0.850710149,0.177975184,1.4,0.5,0: Broadleaf,2,1657302625,415.606,419.9897097,31.5577871,29.78569032,413.644,31.1937871,599.9863548,85.50688387,0.0998663,30.88956774,30.26206774,999.9,0,0,10009.09258,127.1654516,1801.98129,-4.384167419,429.1486129,432.8835161,1.772189677,419.9897097,29.78569032,2.698416774,2.546882581,22.27546774,21.32922581,400.0257742,0.642997839,0.357002258,40,6681.179032,1657302660,11:50:59,1657302660,1657302656,87,0,0,1.962,0.364,420,30,0.2,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22231,2.78109,0.0806542,0.0826865,0.120605,0.118498,22891,22560,23973.7,21937,31192.6,24706.7,39214.1,30407.7,2.06868,2.08188,-0.110697,0,32.0522,999.9,64.2,32.6,37.0876,63.5821,13.4335,2,0.817884,4.40767,20.3072,5.22148,11.9501,4.97345,3.2797,5972.3,9999,9999,154.7,4.9717,1.86171,1.86722,1.85853,1.86279,1.86339,1.86411,1.86034,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.962,0.364,1.812781606,0.000678439,-9.11E-07,3.42E-10,0.364095,0,0,0,1,2092,0,27,1,10,1.38672,2.42554,2.14966,2.7124,2.15088,2.38892,37.7711,14.7187,19,625.03,658.478,25.9983,37.0565,29.9998,36.9151,36.8842,27.7742,23.1013,95.8547,26,420,29.6125,99.1412,99.7019
s1,south,1,72,1657302721,12485.9,y,7/8/2022,20220708 11:52:00,11:52:00,15,1657302713,0.007696206,7.696206428,9.375355223,417.051871,368.0252613,31.50541108,35.70241507,0.430199561,3.213515907,0.400574799,0.25285071,35.59722455,29.11727381,29.99444516,4.259090599,60.25895759,2.681007639,4.44914374,1.57808296,-339.4027035,132.0394158,9.170153906,-162.5959093,0,0,1,0,44676.22377,200.0128065,170.1528727,0.850709891,0.177974727,1.4,0.5,0: Broadleaf,2,1657302713,417.051871,419.9882903,31.31774839,29.57826452,415.048871,30.95366129,600.0199355,85.50659032,0.100063329,30.75659032,29.99444516,999.9,0,0,10005.11774,63.38343548,1797.257097,-2.97794871,430.4923871,432.7893226,1.739489032,419.9882903,29.57826452,2.677872903,2.529136129,22.14997419,21.21521613,200.0128065,0.643003645,0.356996355,40,3340.596452,1657302738,11:52:17,1657302738,1657302656,88,0.041,0,2.003,0.364,420,30,0.62,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22238,2.78134,0.0808534,0.0826698,0.119822,0.117874,22885.4,22558.5,23973,21935.2,31219.3,24721.8,39213.1,30404.8,2.06833,2.0813,-0.114173,0,31.8456,999.9,64.1,32.6,37.0279,64.1721,13.4175,2,0.818976,4.34701,20.3119,5.22672,11.9501,4.97485,3.28013,5974.7,9999,9999,154.7,4.97174,1.86171,1.86722,1.85861,1.86279,1.86339,1.86411,1.8603,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.003,0.3641,1.81238416,0.000678439,-9.11E-07,3.42E-10,0.364090476,0,0,0,1,2092,0,27,1,1.1,1.38672,2.42676,2.14966,2.71118,2.15088,2.39014,37.7711,14.7099,19,624.95,658.216,25.9987,37.0571,30.0001,36.9359,36.9083,27.7768,23.4548,95.4847,26,420,29.6131,99.1384,99.693
s1,south,1,73,1657302799,12563.9,y,7/8/2022,20220708 11:53:18,11:53:18,15,1657302791,0.007298296,7.298296095,4.948978175,418.1283871,385.5299112,33.00394717,35.79459543,0.410246529,3.211396328,0.383196923,0.241779594,17.79835966,29.01680024,29.86948387,4.228614436,60.20843994,2.663801064,4.424298431,1.564813373,-321.8548578,136.61965,9.484052171,-157.9527959,0,0,1,0,44652.43464,100.0055548,85.07567146,0.850709459,0.17797371,1.4,0.5,0: Broadleaf,2,1657302791,418.1283871,419.9951935,31.11673226,29.4667871,416.1873871,30.75263871,600.0002903,85.50669677,0.100012874,30.6585871,29.86948387,999.9,0,0,9996.186452,31.30597419,1802.815806,-1.805299677,431.6204194,432.7467419,1.649934516,419.9951935,29.4667871,2.660688387,2.519609032,22.04434194,21.15372903,100.0055548,0.643017097,0.356982871,39,1670.298065,1657302823,11:53:42,1657302823,1657302656,89,-0.061,0,1.941,0.364,420,30,0.66,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22232,2.78129,0.0810203,0.0826624,0.119261,0.117555,22879.3,22557.6,23971.1,21934.2,31236.8,24729.4,39210,30403.2,2.06825,2.08068,-0.112224,0,31.6978,999.9,64,32.6,36.9728,63.8721,13.5337,2,0.821164,4.30654,20.3148,5.22777,11.9501,4.97505,3.28028,5976.6,9999,9999,154.7,4.97172,1.86171,1.86722,1.85855,1.86279,1.8634,1.8641,1.86029,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.941,0.3641,1.85337889,0.000678439,-9.11E-07,3.42E-10,0.364090476,0,0,0,1,2092,0,27,1,2.4,1.38672,2.41943,2.14966,2.7124,2.15088,2.42065,37.7711,14.7012,19,625.136,657.935,26.0002,37.0774,30.0004,36.9621,36.935,27.7758,23.4984,94.7439,26,420,29.4981,99.1306,99.6879
s1,south,1,74,1657302884,12648.9,y,7/8/2022,20220708 11:54:43,11:54:43,15,1657302876,0.006722793,6.722793033,2.148217529,418.8329032,396.6992923,33.96044568,35.85524939,0.372897722,3.211377223,0.350404142,0.220910389,8.898952688,29.06568383,29.85856452,4.225960424,60.02168815,2.649464615,4.414178769,1.576495809,-296.4751727,131.5745594,9.131575588,-146.870085,0,0,1,0,44657.99998,50.00076774,42.53617955,0.850710528,0.177976321,1.4,0.5,0: Broadleaf,2,1657302876,418.8329032,419.9911935,30.94896774,29.42881613,416.9469032,30.58487742,599.9810323,85.50759032,0.099937439,30.61853226,29.85856452,999.9,0,0,9996.001613,15.30330968,1802.24,-1.102746129,432.2665806,432.7257742,1.520154194,419.9911935,29.42881613,2.64637129,2.516386774,21.95585484,21.13287742,50.00076774,0.642982387,0.357017613,39,835.0994839,1657302903,11:55:02,1657302903,1657302656,90,-0.056,0,1.886,0.364,420,30,0.26,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22249,2.78153,0.0811253,0.0826566,0.118807,0.117417,22873.4,22553.9,23967.9,21930.6,31248.8,24729.4,39204.9,30398.2,2.06733,2.07932,-0.111539,0,31.6737,999.9,63.8,32.6,36.8574,63.7121,13.5016,2,0.827599,4.37477,20.3135,5.22732,11.9501,4.97495,3.28028,5978.7,9999,9999,154.8,4.97172,1.86172,1.86722,1.85858,1.86279,1.8634,1.86414,1.86025,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.886,0.3641,1.792129882,0.000678439,-9.11E-07,3.42E-10,0.364090476,0,0,0,1,2092,0,27,1,3.8,1.38672,2.42188,2.14966,2.71118,2.15088,2.39258,37.747,14.6924,19,624.856,657.245,25.9992,37.1285,30.0006,37.0098,36.9842,27.7788,23.435,93.9984,26,420,29.5045,99.1175,99.6717
s1,south,1,75,1657302964,12728.9,y,7/8/2022,20220708 11:56:03,11:56:03,15,1657302956,0.005637169,5.63716935,-1.817955264,419.8328065,416.882619,35.68853469,35.94109468,0.306329978,3.211565401,0.290973761,0.183174125,0,29.25937809,29.89436774,4.234668033,59.92750272,2.64276224,4.409932201,1.591905793,-248.5991683,122.4688609,8.499917057,-117.6303904,0,0,1,0,44663.88013,0,0,0,0,1.4,0.5,0: Broadleaf,2,1657302956,419.8328065,419.9608387,30.87046452,29.59573871,417.8838065,30.50637097,600.0040323,85.5081129,0.100000913,30.6017,29.89436774,999.9,0,0,9996.732258,-0.512064774,1796.351613,-0.190980032,433.1409355,432.7689032,1.274728065,419.9608387,29.59573871,2.639675806,2.530676129,21.9143129,21.22512581,0,0,0,39,10,1657302979,11:56:18,1657302979,1657302656,91,0.063,0,1.949,0.364,420,30,0.4,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22218,2.78131,0.0812443,0.0826385,0.118734,0.117986,22866.1,22549.7,23963.6,21926.3,31246.1,24708.6,39198,30392.1,2.06638,2.07828,-0.107773,0,31.6476,999.9,63.7,32.6,36.7993,63.8721,13.5256,2,0.836087,4.39946,20.3143,5.22777,11.9501,4.97515,3.28017,5980.9,9999,9999,154.8,4.97171,1.86171,1.86722,1.85856,1.86279,1.86339,1.8641,1.8603,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.949,0.3641,1.736574088,0.000678439,-9.11E-07,3.42E-10,0.364090476,0,0,0,1,2092,0,27,1,5.1,1.38672,2.41943,2.14966,2.71118,2.15088,2.39746,37.6987,14.6837,19,624.794,657.081,25.9993,37.2091,30.0006,37.083,37.0586,27.7855,22.9405,93.6274,26,420,29.5631,99.1,99.6519
control2,control,22.2,76,1657303398,13163,n,7/8/2022,20220708 12:03:17,12:03:17,15,1657303390,0.001381483,1.381483192,7.586814479,417.9344516,142.6189041,12.20851918,35.7761883,0.046661135,3.212056248,0.046287809,0.028963174,427.1090392,33.51108164,33.53380323,5.205628609,59.55372707,2.769797075,4.650921464,2.435831534,-60.92340875,-346.0742073,-24.56308861,-4.451665434,0,0,1,0,44535.65442,2399.825484,2041.555577,0.850710016,0.177975041,1.5,0.5,0: Broadleaf,2,1657303390,417.9344516,419.9754839,32.35653871,32.02234516,416.0434516,31.95753871,600.0040323,85.50236774,0.100023168,31.53531935,33.53380323,999.9,0,0,9999.469355,791.3352581,1930.349677,-1.977918065,431.9714839,433.8689032,0.327033677,419.9754839,32.02234516,2.765949355,2.737986452,22.68223226,22.51489677,2399.825484,0.642999452,0.357000548,40,40081.59355,1657303424,12:03:43,1657303424,1657303417,93,-0.063,0.007,1.891,0.399,420,32,0.49,0.15,0,0,0,0,0,0,0,0,0,0,0,3.22261,2.78126,0.0810746,0.0827406,0.122806,0.124577,22893.1,22563.5,23985.8,21940.9,31129,24539.5,39232.9,30412,2.07208,2.0842,0.0391826,0,32.9352,999.9,65.3,33.2,39.0212,64.1957,13.5256,2,0.800965,5.23861,20.2596,5.22358,11.9501,4.97405,3.28,5992.5,9999,9999,154.9,4.97169,1.86172,1.86722,1.85867,1.86279,1.8634,1.86412,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.891,0.399,1.80486428,0.000678439,-9.11E-07,3.42E-10,0.391845,0,0,0,1,2092,0,27,1.7,1.7,1.38672,2.4231,2.14966,2.71118,2.15088,2.39014,38.7471,14.5698,19,625.06,657.667,26.0088,36.7859,30.0015,36.6346,36.6085,27.7948,21.6128,91.7424,26,420,32.0634,99.1896,99.7175
control2,control,22.2,77,1657303485,13250,n,7/8/2022,20220708 12:04:44,12:04:44,15,1657303477,0.001707206,1.707206009,7.842712594,417.8501935,191.1015647,16.35968775,35.77102419,0.059527995,3.212275192,0.058921876,0.036880116,355.9431376,33.3522529,33.43996452,5.178350312,59.46737279,2.813741078,4.731571188,2.364609235,-75.287785,-277.3653765,-19.70519351,-16.41521739,0,0,1,0,44495.41281,1999.962258,1701.387784,0.850709946,0.177974927,1.5,0.5,0: Broadleaf,2,1657303477,417.8501935,419.9890645,32.86800645,32.45526129,415.9931935,32.46800645,600.0410323,85.5070871,0.100206481,31.83836452,33.43996452,999.9,0,0,9999.83871,647.6233548,1934.792581,-2.105008387,432.0854839,434.0772581,0.411703258,419.9890645,32.45526129,2.810359355,2.775154839,22.94504194,22.73703226,1999.962258,0.643000871,0.356999097,40,33403.16129,1657303501,12:05:00,1657303501,1657303501,94,-0.035,0.002,1.857,0.4,420,33,0.27,0.3,0,0,0,0,0,0,0,0,0,0,0,3.22244,2.78112,0.0810433,0.0827251,0.124014,0.125743,22881.2,22552.4,23973.5,21930.5,31072.2,24495,39213.9,30396.9,2.06908,2.07877,0.00373274,0,33.4042,999.9,65.6,33.4,39.6354,64.1957,13.6058,2,0.827157,5.57944,20.2535,5.22672,11.9501,4.9752,3.28015,5994.6,9999,9999,154.9,4.97168,1.86172,1.86722,1.85867,1.86279,1.8634,1.86416,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.857,0.4,1.741819412,0.000678439,-9.11E-07,3.42E-10,0.39896,0,0,0,1,2092,0,27,1,1.1,1.38672,2.42554,2.14966,2.71118,2.15088,2.41943,39.118,14.5523,19,624.209,654.396,26.0059,37.0387,30.0017,36.795,36.7576,27.7921,21.6203,91.7424,26,420,32.6046,99.1405,99.6689
