obs,time,elapsed,Plot,Transect,ID,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1655395193,921.9000001,1,north,n1,n,6/16/2022,20220616 09:59:53,09:59:53,15,1655395185,0.006594372,6.594372382,34.73125976,1185.813667,961.6876824,82.05228854,101.1749728,0.312277493,3.20425001,0.296301465,0.186555663,320.3549247,29.07485611,29.90568333,4.237423319,60.28367122,2.412548208,4.001992844,1.824875111,-290.8118221,-171.1686141,-11.80863366,-153.4341451,0,0,1,0,44774.68618,1799.998667,1531.276931,0.850710036,0.17797509,2,0.5,0: Broadleaf,2,1655395185,1185.813667,1199.999667,28.27609,26.13976667,1181.375,27.98242333,599.9007,85.2214,0.099739113,28.91482333,29.90568333,999.9,0,0,9999.492333,559.5635667,125.5783667,-14.18670667,1220.319667,1232.210333,2.136321,1199.999667,26.13976667,2.409729,2.227669,20.42929667,19.16265,1799.998667,0.6429988,0.3570012,28,30063.37667,1655395170,09:59:30,1655395169,1655395170,14,0.226,0.001,4.438,0.218,1200,26,0.11,0.07,0,0,0,0,0,0,0,0,0,0,0,3.23359,2.78131,0.168977,0.172825,0.114008,0.11013,21058.2,20697.2,24360.3,22288.2,31881.1,25304.1,39811.9,30866,2.19945,2.27793,0.115648,0,28.0287,999.9,68.2,27.2,28.9821,63.5758,13.9503,2,-0.00820376,-1.60619,20.3593,5.22927,11.9385,4.97785,3.28198,1964.9,8946.9,9999,115.9,4.97172,1.86156,1.86698,1.85822,1.86265,1.86325,1.86406,1.85996,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.44,0.2935,4.344955045,0.000678439,-9.11497E-07,3.42204E-10,-0.078246783,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.4,0.4,3.17749,2.39136,2.14966,2.73682,2.15088,2.38159,32.0904,15.8657,19,623.396,717.228,30,27.0603,30.0003,26.9248,26.8802,63.5817,11.7166,100,30,1200,25.9102,100.686,101.244
12,1655395284,1012.4,1,north,n1,y,6/16/2022,20220616 10:01:23,10:01:23,15,1655395276,0.005317721,5.317720523,27.86993971,1487.942258,1248.351538,106.5071193,126.9485707,0.243147844,3.205437927,0.233346338,0.146689165,320.3546792,29.40551792,29.92963871,4.24326148,59.24049939,2.374352405,4.007988503,1.868909075,-234.5114751,-170.9033953,-11.7888794,-96.84907059,0,0,1,0,44792.34485,1799.997097,1531.275563,0.850710018,0.177975109,2,0.5,0: Broadleaf,2,1655395276,1487.942258,1499.866452,27.82937419,26.10660323,1482.828387,27.54996452,600.1647097,85.2201,0.098110468,28.94068065,29.92963871,999.9,0,0,10004.65677,559.5779355,128.0647419,-11.92399987,1530.534194,1540.072581,1.722773408,1499.866452,26.10660323,2.371621935,2.224807097,20.16609032,19.14193871,1799.997097,0.642998452,0.357001516,28,30063.32258,1655395267,10:01:07,1655395267,1655395267,15,0.674,0,5.139,0.218,1500,26,0.32,0.04,0,0,0,0,0,0,0,0,0,0,0,3.23361,2.78133,0.193817,0.197831,0.114101,0.110381,20428.4,20070.8,24359.9,22287.5,31877.9,25296.6,39811.3,30865,2.19847,2.27785,0.114009,0,28.0742,999.9,68,27.3,29.0661,63.6659,13.8702,2,-0.0077185,-1.60801,20.3593,5.23361,11.9381,4.9794,3.282,1967.3,8953.8,9999,115.9,4.97172,1.86156,1.86695,1.85822,1.86268,1.86325,1.86411,1.86002,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,5.14,0.2949,5.018068167,0.000678439,-9.11497E-07,3.42204E-10,-0.078121663,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.3,3.77075,2.38403,2.14966,2.73682,2.15088,2.40723,32.0904,15.8569,19,622.941,717.481,30.0008,27.0802,30.0002,26.9499,26.904,75.4429,11.2285,100,30,1500,25.9916,100.684,101.24
13,1655395830,1558.4,2,north,n2,y,6/16/2022,20220616 10:10:29,10:10:29,15,1655395822,0.004363802,4.363802405,17.10632922,412.1291,236.1387751,20.1474254,35.16296844,0.172686654,3.205292006,0.167679602,0.105237522,320.3507053,31.09496158,31.37456,4.608626371,56.89003278,2.480441578,4.360063542,2.128184793,-192.443686,-167.8943494,-11.74964458,-51.73697478,0,0,1,0,44564.946,1799.975667,1531.257314,0.850710008,0.17797502,2.5,0.5,0: Broadleaf,2,1655395822,412.1291,420.0061333,29.07212333,27.30672333,409.1685,28.76217667,599.9968,85.22028,0.099995707,30.40297,31.37456,999.9,0,0,10001.93967,559.9889667,1907.449333,-7.877099667,424.4694333,431.7971667,1.765403667,420.0061333,27.30672333,2.477534333,2.327086667,20.87967333,19.86513,1799.975667,0.642999733,0.357000267,32,30062.97667,1655395788,10:09:47,1655395788,1655395788,17,-0.056,0,2.961,0.252,420,27,0.22,0.08,0,0,0,0,0,0,0,0,0,0,0,3.2326,2.7814,0.0815596,0.0843031,0.116026,0.113621,23240.6,22878.1,24329.5,22257.9,31768.9,25168.1,39763.5,30822.1,2.18983,2.26043,0.102147,0,29.7404,999.9,67.2,27.5,29.0628,63.2159,13.6178,2,0.0531834,-0.702503,20.3639,5.23002,11.9409,4.97765,3.28153,1982.7,8971.2,9999,116.1,4.97171,1.86157,1.86707,1.85823,1.86272,1.86325,1.86417,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.961,0.3104,2.812126877,0.000678439,-9.11497E-07,3.42204E-10,-0.089181873,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.7,0.7,1.38184,2.37915,2.14966,2.7356,2.15088,2.38647,32.5097,15.7781,19,624.626,711.353,30.0036,27.9536,30.0009,27.6909,27.644,27.6845,0,100,30,420,29.0686,100.561,101.103
14,1655395920,1648.9,2,north,n2,n,6/16/2022,20220616 10:12:00,10:12:00,15,1655395915,0.002974785,2.974785159,7.231506564,296.5787895,178.4989655,15.2299175,25.30474326,0.10930616,3.204263162,0.107276151,0.067226842,320.3501432,31.79068706,31.70131053,4.694947308,54.53253599,2.427706028,4.451848761,2.26724128,-131.1880255,-161.3604901,-11.33458599,16.46704162,0,0,1,0,44493.11363,1799.972632,1531.254649,0.850709962,0.177975008,2.5,0.5,0: Broadleaf,2,1655395915,296.5787895,299.9573684,28.45340526,27.24994737,294.0232105,28.16511579,600.3829474,85.22643158,0.095729537,30.76723158,31.70131053,999.9,0,0,9996.878421,560.3282105,1733.557368,-3.37866438,305.2628947,308.3601579,1.203470934,299.9573684,27.24994737,2.424982632,2.322414737,20.52624211,19.83271053,1799.972632,0.642999737,0.357000211,33,30062.95263,1655395911,10:11:50,1655395905,1655395911,18,-0.386,-0.001,2.556,0.248,300,27,0.36,0.07,0,0,0,0,0,0,0,0,0,0,0,3.2311,2.77976,0.0624379,0.0646794,0.116226,0.113385,23714.2,23359.4,24320.1,22250.2,31750,25165.6,39748.6,30810.9,2.18127,2.25287,0.0951625,0,30.1664,999.9,66.9,27.6,29.0995,63.8359,13.5938,2,0.00669715,-0.384164,20.3637,5.22657,11.9405,4.97705,3.28087,1985.2,8971.2,9999,116.1,4.97169,1.86157,1.86707,1.85825,1.86271,1.86325,1.86414,1.86002,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.555,0.3124,2.426109185,0.000678439,-9.11497E-07,3.42204E-10,-0.090510833,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.2,0.2,1.05347,2.38525,2.14966,2.73682,2.15088,2.38892,32.6426,15.7694,19,620.817,707.554,30.0023,28.2218,30.0011,27.9332,27.8804,21.123,0,100,30,300,29.0686,100.523,101.067
15,1655396011,1739.4,2,north,n2,y,6/16/2022,20220616 10:13:30,10:13:30,15,1655396003,0.004305509,4.30550861,5.567030637,197.2891,132.3165098,11.28959605,16.83323001,0.158186557,3.206409608,0.153975446,0.096603668,320.3498251,31.73785183,31.92304,4.754322457,54.63815701,2.469501596,4.519738093,2.284820862,-189.8729297,-153.946876,-10.83255067,-34.30253128,0,0,1,0,44492.88904,1799.971,1531.25323,0.850709945,0.177974992,2.5,0.5,0: Broadleaf,2,1655396003,197.2891,199.9619667,28.94309333,27.20148333,195.0128,28.64370667,600.1478333,85.22551333,0.097142653,31.03247333,31.92304,999.9,0,0,10006.03967,560.9332333,1774.141667,-2.672771067,203.1689333,205.5532,1.741626323,199.9619667,27.20148333,2.466690667,2.318259333,20.80466,19.80384333,1799.971,0.6429999,0.357000033,34,30062.93667,1655395995,10:13:14,1655395995,1655395995,19,-0.258,-0.005,2.269,0.242,200,27,0.27,0.05,0,0,0,0,0,0,0,0,0,0,0,3.23186,2.78123,0.0441295,0.045847,0.11653,0.113186,24166.6,23820.4,24310.6,22242.6,31727.5,25161.7,39734,30799.2,2.18097,2.2488,0.0841171,0,30.5604,999.9,66.5,27.6,28.927,63.5659,13.742,2,0.0914634,-0.239355,20.3649,5.22942,11.9417,4.97785,3.2814,1987.5,8971.2,9999,116.1,4.97171,1.86157,1.86707,1.85828,1.86276,1.86325,1.86414,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.268,0.3117,2.167607549,0.000678439,-9.11497E-07,3.42204E-10,-0.095970995,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.3,0.762939,2.40723,2.14966,2.7356,2.15088,2.39014,32.7535,15.7519,19,623.205,706.895,30.0017,28.5,30.0012,28.1728,28.1154,15.3125,0,100,30,200,29.0686,100.485,101.03
16,1655396101,1829.9,2,north,n2,y,6/16/2022,20220616 10:15:01,10:15:01,15,1655396095,0.003719136,3.719136127,1.0671054,99.38105455,82.30715703,7.023072916,8.479947768,0.134281317,3.203126667,0.131230552,0.082287421,320.3516073,31.94405056,31.96222273,4.76488257,53.9796258,2.448878332,4.536671561,2.316004238,-164.0139032,-149.2243009,-10.51643254,-3.40302937,0,0,1,0,44424.37415,1799.980455,1531.261407,0.850710019,0.177975048,2.5,0.5,0: Broadleaf,2,1655396095,99.38105455,99.97942727,28.69971818,27.19520455,97.41701364,28.4092,600.2600909,85.23160455,0.096004491,31.09809091,31.96222273,999.9,0,0,9991.479091,561.8608636,1696.589091,-0.598348694,102.3172727,102.7745,1.504526817,99.97942727,27.19520455,2.446123182,2.317890455,20.6655,19.80126818,1799.980455,0.642999364,0.357000636,34,30063.06364,1655396090,10:14:50,1655396083,1655396090,20,-0.261,-0.001,1.964,0.24,100,27,0.33,0.03,0,0,0,0,0,0,0,0,0,0,0,3.23094,2.78034,0.0232073,0.0242155,0.116797,0.11312,24685.8,24351.7,24302.2,22235.7,31707.2,25155.4,39720.5,30789.3,2.1754,2.2439,0.0761561,0,30.7305,999.9,66.3,27.7,29.0074,63.706,13.754,2,0.107703,-0.173099,20.364,5.22717,11.9412,4.9773,3.28083,1990,8971.2,9999,116.2,4.97171,1.86157,1.86707,1.85828,1.86278,1.86325,1.86417,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.964,0.3151,1.906298322,0.000678439,-9.11497E-07,3.42204E-10,-0.096789566,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.2,0.457764,2.42554,2.14966,2.7356,2.15088,2.37305,32.8647,15.7431,19,621.431,705.214,30.0009,28.735,30.0008,28.3979,28.3305,9.20481,0,100,30,100,29.0686,100.451,100.998
17,1655396192,1920.4,2,north,n2,y,6/16/2022,20220616 10:16:31,10:16:31,15,1655396184,0.004504006,4.504005626,-1.041436793,50.32543667,58.30456432,4.975110325,4.294253846,0.163651372,3.204469562,0.159146089,0.099860757,320.3520976,31.91773915,32.05125667,4.788953999,54.09694727,2.476846955,4.578533689,2.312107043,-198.6266481,-136.8012292,-9.648773635,-24.72455336,0,0,1,0,44424.98453,1799.983667,1531.264107,0.850710001,0.177975003,2.5,0.5,0: Broadleaf,2,1655396184,50.32543667,49.98605667,29.02679,27.20517333,48.44688667,28.7313,600.1906,85.23264,0.097048727,31.25939667,32.05125667,999.9,0,0,9997.020667,561.8704,1723.160333,0.339379843,51.83006,51.38396333,1.821623205,49.98605667,27.20517333,2.47403,2.318768,20.84996667,19.80737667,1799.983667,0.642999967,0.357000033,34,30063.12,1655396177,10:16:16,1655396172,1655396177,21,-0.059,-0.007,1.878,0.234,50,27,0.39,0.04,0,0,0,0,0,0,0,0,0,0,0,3.23147,2.78124,0.0117948,0.0123275,0.117225,0.113126,24966.5,24641.6,24295.7,22230.4,31684,25149,39710.5,30781.7,2.17477,2.24077,0.0712201,0,30.9102,999.9,66.1,27.8,29.0881,63.706,13.7059,2,0.120678,-0.071024,20.3648,5.22912,11.9421,4.97795,3.28138,1992.2,8971.2,9999,116.2,4.97172,1.86157,1.86707,1.85835,1.86278,1.86328,1.86416,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.879,0.3144,1.847780403,0.000678439,-9.11497E-07,3.42204E-10,-0.103718135,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.2,0.302734,2.44019,2.14966,2.7356,2.15088,2.40845,33.0206,15.7256,19,623.012,704.807,30.0013,28.9305,30.0008,28.5876,28.52,6.10153,0,100,30,50,29.0686,100.425,100.973
18,1655396282,2010.9,2,north,n2,y,6/16/2022,20220616 10:18:02,10:18:02,15,1655396274,0.006308544,6.308543625,-4.184580274,2.786127333,31.44915272,2.683530244,0.237737946,0.235493041,3.204502396,0.226283825,0.142224794,320.3515583,31.65883591,32.15213,4.816354203,54.93802725,2.540014589,4.623417906,2.276339614,-278.2067739,-124.5959051,-8.799614756,-91.25073542,0,0,1,0,44400.46942,1799.980333,1531.261293,0.850710013,0.177975033,2.5,0.5,0: Broadleaf,2,1655396274,2.786127333,1.049856333,29.76724667,27.21690333,0.859752233,29.44786333,599.9933,85.22916,0.10001463,31.43092667,32.15213,999.9,0,0,9997.567333,561.9630333,1928.065,1.736270333,2.871606,1.079229,2.550338,1.049856333,27.21690333,2.537037333,2.319673667,21.26607333,19.81368333,1799.980333,0.642999567,0.357000433,35,30063.07333,1655396244,10:17:24,1655396243,1655396244,22,0.078,-0.001,1.925,0.234,1,27,0.39,0.04,0,0,0,0,0,0,0,0,0,0,0,3.23139,2.78137,0.000208332,0.000255174,0.117661,0.113139,25253,24936.2,24290.7,22225.4,31662.5,25142.9,39703.2,30774.7,2.17448,2.23878,0.0626519,0,31.1499,999.9,65.9,27.8,29.0012,63.696,13.738,2,0.132226,0.0435893,20.3646,5.22897,11.9423,4.9772,3.28113,1994.7,8971.2,9999,116.2,4.9718,1.86162,1.86707,1.85837,1.86279,1.86338,1.86417,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.926,0.3202,1.925791439,0.000678439,-9.11497E-07,3.42204E-10,-0.104315764,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.7,0.6,0.0317383,4.99878,2.14966,2.73438,2.15088,2.38525,33.0875,15.6993,19,624.711,705.306,30.0027,29.1072,30.0007,28.7655,28.7007,0,0,100,30,0,29.0686,100.406,100.95
19,1655396373,2101.4,2,north,n2,y,6/16/2022,20220616 10:19:32,10:19:32,15,1655396365,0.006691615,6.691615012,18.74258562,411.2535667,270.3582754,23.06976592,35.09241027,0.247475987,3.207082688,0.237335235,0.149211002,320.3512166,31.80544451,32.29906333,4.856509813,54.52264529,2.555123999,4.686353689,2.301385814,-295.100222,-108.9352211,-7.701958459,-91.38618492,0,0,1,0,44412.11531,1799.978667,1531.25981,0.850709977,0.177975007,2.5,0.5,0: Broadleaf,2,1655396365,411.2535667,420.2094,29.94390667,27.23929,408.3605667,29.61832333,600.0149667,85.23033333,0.100015413,31.66901667,32.29906333,999.9,0,0,10008.313,561.8633,1932.307667,-9.774662667,423.1041,431.9762,2.704616333,420.2094,27.23929,2.552128333,2.321613333,21.36281333,19.82715333,1799.978667,0.6429998,0.357000167,35,30063.05333,1655396398,10:19:57,1655396398,1655396244,23,0.818,-0.001,2.893,0.234,421,27,0.29,0.04,0,0,0,0,0,0,0,0,0,0,0,3.23108,2.78134,0.0811872,0.0840706,0.11802,0.113108,23202.1,22841.9,24284.4,22221.1,31644.3,25141.3,39693.2,30768.9,2.17205,2.23712,0.055749,0,31.4012,999.9,65.6,27.9,29.0384,63.276,13.6819,2,0.146702,0.26092,20.3637,5.22807,11.9436,4.97755,3.28118,1997.4,8971.2,9999,116.2,4.97171,1.86157,1.86707,1.85836,1.86279,1.86331,1.86415,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.893,0.3256,1.925791439,0.000678439,-9.11497E-07,3.42204E-10,-0.104315764,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,2.2,2.1,1.39038,2.40845,2.14966,2.7356,2.15088,2.36694,33.2216,15.6993,19,624.877,706.241,30.0024,29.3031,30.001,28.9516,28.891,27.8577,0,100,30,420,29.0686,100.38,100.931
20,1655396489,2217.5,2,north,n2,y,6/16/2022,20220616 10:21:28,10:21:28,15,1655396481,0.00584042,5.840419551,27.03933903,637.3340968,397.0625733,33.88162295,54.3841576,0.206285573,3.206088106,0.199185394,0.125108435,320.3517805,32.16477392,32.52197742,4.917986688,53.40568425,2.525081801,4.728114314,2.392904887,-257.5625022,-120.3893449,-8.530328927,-66.13039558,0,0,1,0,44371.54739,1799.981935,1531.26254,0.850709949,0.177974998,2.5,0.5,0: Broadleaf,2,1655396481,637.3340968,650.1488387,29.59171935,27.23070323,633.974129,29.27702581,600.1220645,85.23364194,0.097047065,31.82546774,32.52197742,999.9,0,0,10003.72935,562.4144839,1934.815806,-12.81484581,656.7671935,668.3485161,2.36101229,650.1488387,27.23070323,2.52220871,2.320972903,21.16758387,19.82270645,1799.981935,0.642999839,0.357000097,36,30063.1129,1655396471,10:21:11,1655396471,1655396471,24,0.465,0.001,3.359,0.236,650,27,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0,3.23072,2.78128,0.111602,0.115248,0.117719,0.113039,22424.8,22055.6,24275.2,22213,31645.2,25134.6,39678.8,30757.1,2.16657,2.2319,0.0541806,0,31.673,999.9,65.3,28,29.0756,63.4578,13.766,2,0.165968,0.404259,20.3632,5.22852,11.943,4.97755,3.28103,2000.3,8971.2,9999,116.3,4.97172,1.86158,1.86707,1.85837,1.86279,1.86326,1.86416,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.36,0.3238,3.20891652,0.000678439,-9.11497E-07,3.42204E-10,-0.10304376,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.3,1.96777,2.40967,2.14966,2.7356,2.15088,2.36938,33.3784,15.6818,19,623.433,704.609,30.0019,29.5646,30.0009,29.2054,29.1374,39.4038,0,100,30,650,29.0686,100.343,100.893
21,1655396579,2308,2,north,n2,y,6/16/2022,20220616 10:22:59,10:22:59,15,1655396571,0.005584273,5.584272901,32.71637095,784.5816,471.8639721,40.26209016,66.94491843,0.190569152,3.206306638,0.184492903,0.115837852,320.3530018,32.32862656,32.77364,4.988204959,52.97102467,2.51916695,4.755745176,2.469038008,-246.2664349,-146.1200894,-10.37086251,-82.4043851,0,0,1,0,44360.39226,1799.989,1531.268626,0.850709991,0.177974978,2.5,0.5,0: Broadleaf,2,1655396571,784.5816,800.0394667,29.52415333,27.26599667,781.0263,29.21733333,599.9807333,85.22859667,0.097032213,31.92832333,32.77364,999.9,0,0,10005.24333,562.7771667,1927.180333,-15.45780733,808.4496333,822.4648333,2.258153633,800.0394667,27.26599667,2.516302333,2.323842667,21.13132667,19.84263,1799.989,0.6430003,0.3569997,36,30063.23333,1655396561,10:22:41,1655396557,1655396561,25,0.21,-0.006,3.553,0.231,800,27,0.19,0.07,0,0,0,0,0,0,0,0,0,0,0,3.23052,2.78114,0.128706,0.132622,0.117127,0.113103,21987.2,21616.2,24269.5,22207.1,31660.4,25125.9,39669.9,30747.8,2.16383,2.2292,0.0580996,0,31.843,999.9,65.1,28.1,29.1546,63.2378,13.7821,2,0.179738,0.4789,20.3625,5.22912,11.9433,4.9777,3.28118,2002.5,8971.2,9999,116.3,4.97171,1.86159,1.86707,1.85837,1.86276,1.86329,1.86417,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.556,0.311,3.418461927,0.000678439,-9.11497E-07,3.42204E-10,-0.108627256,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.4,0.3,2.31934,2.40479,2.14966,2.73438,2.15088,2.3877,33.4008,15.6818,19,623.281,704.443,30.0008,29.7499,30.0008,29.3871,29.3185,46.4439,0,100,30,800,29.0686,100.32,100.864
22,1655396670,2398.5,2,north,n2,y,6/16/2022,20220616 10:24:29,10:24:29,15,1655396662,0.004806079,4.806079206,34.50339582,983.6575333,587.2208895,50.10451468,83.93039861,0.158107926,3.205115174,0.15389929,0.096555854,320.3528319,32.5958062,32.96475,5.04210924,52.22560241,2.495214192,4.777760479,2.546895049,-211.948093,-164.9919365,-11.73034924,-68.31754685,0,0,1,0,44327.15137,1799.987667,1531.267472,0.85070998,0.177975015,2.5,0.5,0: Broadleaf,2,1655396662,983.6575333,1000.000267,29.24371,27.30015333,979.9774667,28.94842333,600.1280667,85.22803,0.096786577,32.00990333,32.96475,999.9,0,0,10000.28433,563.1665333,1945.122,-16.342881,1013.289,1028.066667,1.943556167,1000.000267,27.30015333,2.492383667,2.326739,20.97486333,19.86272333,1799.987667,0.6429997,0.357000267,36,30063.20333,1655396653,10:24:12,1655396653,1655396645,26,0.15,-0.002,3.678,0.23,1000,27,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0,3.23046,2.78124,0.149197,0.153312,0.116607,0.113165,21464.6,21094.6,24264,22201.4,31673.3,25118.8,39661.2,30740.5,2.1614,2.22677,0.062082,0,31.9784,999.9,64.9,28.1,29.0658,63.3279,13.7139,2,0.191743,0.532331,20.3624,5.22897,11.9439,4.97775,3.28113,2005,8971.2,9999,116.3,4.97169,1.86158,1.86707,1.85837,1.86279,1.86328,1.86417,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.68,0.3028,3.568518768,0.000678439,-9.11497E-07,3.42204E-10,-0.110597797,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.4,2.76611,2.39868,2.14966,2.73438,2.15088,2.40112,33.5355,15.6643,19,623.182,704.284,30.0015,29.911,30.0007,29.5511,29.481,55.3696,0,100,30,1000,29.0686,100.298,100.839
23,1655396760,2489,2,north,n2,y,6/16/2022,20220616 10:26:00,10:26:00,15,1655396752,0.004066301,4.066301142,34.00753426,1183.849333,703.3808877,60.01737042,101.0142943,0.128422384,3.207259124,0.125632562,0.078765958,320.3528671,32.91800445,33.20706,5.111183136,51.31630044,2.472160816,4.817496186,2.639022319,-179.3238803,-181.6826184,-12.93302467,-53.58665636,0,0,1,0,44344.3535,1799.987333,1531.267226,0.850710001,0.177975067,2.5,0.5,0: Broadleaf,2,1655396752,1183.849333,1200.020333,28.97279,27.32805333,1180.042,28.68711,600.1704,85.23025333,0.096731623,32.15632333,33.20706,999.9,0,0,10009.06667,562.8191,1946.254333,-16.17035193,1219.169,1233.736,1.644746598,1200.020333,27.32805333,2.469359,2.329176667,20.82263667,19.87961333,1799.987333,0.642999,0.357000967,37,30063.16333,1655396744,10:25:44,1655396744,1655396737,27,0.151,0,3.812,0.231,1200,27,0.18,0.04,0,0,0,0,0,0,0,0,0,0,0,3.23024,2.78135,0.167626,0.171886,0.116151,0.113189,20994.5,20626.6,24259,22196.5,31684.5,25112.9,39653.4,30733.3,2.15905,2.22407,0.0669956,0,32.1427,999.9,64.8,28.2,29.1908,63.1979,13.6859,2,0.203948,0.683603,20.3615,5.22777,11.9441,4.97745,3.281,2007.5,8971.2,9999,116.3,4.97174,1.86159,1.86707,1.85837,1.86279,1.86329,1.86417,1.86005,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.81,0.2969,3.719477982,0.000678439,-9.11497E-07,3.42204E-10,-0.111017056,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,0.3,0.4,3.18848,2.39258,2.14966,2.73438,2.15088,2.38647,33.6029,15.6468,19,623.132,703.935,30.0027,30.0727,30.0009,29.7151,29.649,63.803,0,100,30,1200,29.0686,100.278,100.816
