Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
12,13,13:18:14,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,North,,0.100396,2.923127,0.097062,2.301904,2.159262,2.105588,4.099903,1.940641,24.783649,25.415413,48.257576,0.441786,PSF-00495_20220725131814,0,0,0,149.630066,434.712769,0.655796,0.5,0.8,32.863277,50.25,49.01,30.15,29.33,84.96,156.9,148.1,5.6,125,3.822,13:10:47,7/25/2022,0.47,0.002,0.005,-0.017,0.324,1.216,5.331,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.49891,2.441113,1.661014,0.913677,0.222359,-0.010361,0.177412,0.21308,149.630066,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131814,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,13,13:20:18,7/25/2022,7/25/2022,n,JSG 2022,MS,,22,North,,0.015263,2.92156,0.015184,0.476443,1.979365,1.968217,4.542966,2.563602,23.165918,23.297127,53.470726,0.441786,PSF-00495_20220725132018,0,0,0,101.768372,234.693283,0.566377,0.5,0.8,410.72348,45.13,44.88,30.51,31.12,84.96,156.7,134.8,13.9,1813,3.822,13:10:47,7/25/2022,0.47,0.002,0.001,0.011,0.349,1.032,3.663,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493019,2.434275,1.659381,0.88141,0.219237,0.006741,0.19367,1.631606,101.768372,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132018,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,13,13:21:06,7/25/2022,7/25/2022,n,JSG 2022,MS,,22,North,,0.013294,2.922677,0.013234,0.413158,2.201618,2.191984,4.745949,2.544331,25.797007,25.910381,55.85408,0.441786,PSF-00495_20220725132106,0,0,0,108.29258,258.502014,0.581077,0.5,0.8,418.831116,49.63,49.42,30.7,31.89,84.97,156.8,134.8,14,1802,3.821,13:20:57,7/25/2022,0.42,0.004,-0.002,0.013,0.429,0.626,2.667,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.499364,2.440248,1.660543,0.881451,0.217542,0.0137,0.200188,1.622377,108.29258,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132106,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,13,13:21:38,7/25/2022,7/25/2022,n,JSG 2022,MS,,22,North,,0.044775,2.923383,0.0441,1.348096,2.095339,2.063883,4.59062,2.495281,24.289404,24.659603,54.026047,0.441786,PSF-00495_20220725132138,0,0,0,130.919342,271.682739,0.518117,0.5,0.8,367.228088,46.85,46.14,30.85,31.31,84.97,156.9,126.4,19.4,1772,3.818,13:20:57,7/25/2022,0.42,0.002,0.002,0.011,-0.007,0.402,1.079,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494739,2.436547,1.661281,0.861453,0.216298,0.004823,0.204537,1.59714,130.919342,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132138,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,13,13:24:13,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,,0.042072,2.922472,0.041475,1.741769,2.337039,2.29649,5.735618,3.398578,27.029135,27.506392,67.506844,0.441786,PSF-00495_20220725132413,0,0,0,169.136887,194.390411,0.129911,0.5,0.8,106.981339,50.75,49.87,31.36,35.28,84.96,156.8,146,6.9,2059,3.816,13:20:57,7/25/2022,0.42,-0.002,-0.003,-0.014,-2.04,-4.254,-12.211,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.499845,2.441577,1.66033,0.90864,0.211981,0.047754,0.224584,1.838203,169.136887,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132413,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,13,13:25:02,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,,0.044565,2.921986,0.043895,1.962997,2.251379,2.205618,5.869064,3.617685,25.961811,26.500448,69.083366,0.441786,PSF-00495_20220725132502,0,0,0,189.041733,211.947083,0.108071,0.5,0.8,82.629723,48.32,47.34,31.57,35.69,84.96,156.7,155.6,0.7,1911,3.816,13:20:57,7/25/2022,0.42,0.004,0.002,-0.002,-3.392,-4.005,-14.347,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.496262,2.438352,1.659824,0.932604,0.210274,0.050522,0.230814,1.714419,189.041733,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132502,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,13,13:25:28,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,,0.070956,2.923368,0.069274,3.186852,2.128371,2.05405,5.853142,3.724771,24.17724,25.05204,68.894539,0.441786,PSF-00495_20220725132528,0,0,0,156.94249,174.550293,0.100875,0.5,0.8,83.807457,45.37,43.79,31.69,35.64,84.96,156.9,153.9,1.9,2077,3.816,13:20:57,7/25/2022,0.42,0,0,-9999,-2.035,-4.678,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.49124,2.434442,1.661265,0.928303,0.209303,0.048445,0.234082,1.85356,156.94249,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132528,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,13,13:25:47,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,,0.061499,2.922046,0.060231,1.740046,2.105488,2.064854,4.464937,2.35945,24.304771,24.783052,52.555416,0.441786,PSF-00495_20220725132547,0,0,0,114.124062,399.277222,0.714173,0.5,0.8,27.720318,44.69,43.83,31.76,30.82,84.96,156.7,155.6,0.7,97,3.815,13:20:57,7/25/2022,0.42,0.001,0.003,-9999,1.039,-0.212,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.491284,2.433527,1.659886,0.932456,0.208683,-0.012091,0.236317,0.189341,114.124062,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132547,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,13,13:26:05,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,,0.041633,2.92348,0.041048,1.400284,2.073503,2.040827,4.853619,2.780116,24.020826,24.40543,57.127781,0.441786,PSF-00495_20220725132605,0,0,0,111.98938,389.371277,0.712384,0.5,0.8,43.8909,43.9,43.2,31.81,32.29,84.96,156.9,154.5,1.5,154,3.815,13:20:57,7/25/2022,0.42,0.002,0.005,-9999,0.26,0.638,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.490385,2.432457,1.661382,0.929797,0.208292,0.005127,0.238443,0.237244,111.98938,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132605,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,13,13:26:21,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,,0.035314,2.922762,0.034892,1.066818,2.242898,2.21804,4.733861,2.490963,26.106876,26.399458,55.7187,0.441786,PSF-00495_20220725132621,0,0,0,133.424881,441.056732,0.697488,0.5,0.8,40.02861,47.37,46.84,31.85,31.85,84.96,156.8,155.6,0.8,143,3.814,13:20:57,7/25/2022,0.42,0,0,-9999,1.055,0.076,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495507,2.437044,1.660632,0.932373,0.207941,-0.000775,0.240316,0.228373,133.424881,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132621,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
22,13,13:26:55,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.081792,2.922237,0.079565,2.234937,2.138682,2.086521,4.43279,2.294108,24.559656,25.173626,52.176712,0.441786,PSF-00495_20220725132655,0,0,0,108.852623,396.966919,0.725789,0.5,0.8,30.05961,44.98,43.88,31.93,30.69,84.96,156.8,155.4,0.9,104,3.814,13:20:57,7/25/2022,0.42,-0.002,-0.002,0.008,0.359,0.479,2.088,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.491322,2.433876,1.660085,0.931915,0.207346,-0.015599,0.244134,0.194808,108.852623,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132655,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,13,13:27:14,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.064894,2.922076,0.063484,1.751499,2.119693,2.078798,4.37416,2.254467,24.467676,24.949013,51.484329,0.441786,PSF-00495_20220725132714,0,0,0,101.530548,363.735809,0.720867,0.5,0.8,40.302967,44.5,43.64,31.96,30.46,84.96,156.7,153.9,1.8,140,3.813,13:20:57,7/25/2022,0.42,-0.005,0.004,-9999,-0.167,-0.187,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.490974,2.433233,1.659917,0.928111,0.207087,-0.018774,0.246247,0.225262,101.530548,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132714,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,13,13:27:32,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.064294,2.922736,0.06291,1.932049,2.123733,2.078648,4.629301,2.505568,24.465986,24.996635,54.487526,0.441786,PSF-00495_20220725132732,0,0,0,156.896347,400.882965,0.608623,0.5,0.8,34.713741,44.52,43.57,31.98,31.45,84.96,156.8,155.6,0.8,143,3.813,13:20:57,7/25/2022,0.42,0,0,-9999,-0.573,0.302,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.490876,2.433256,1.660606,0.932509,0.206881,-0.007131,0.248103,0.227631,156.896347,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132732,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,13,13:28:28,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,Central,,0.329802,2.922756,0.296361,9.755965,2.182302,1.954824,4.863035,2.680732,23.009769,25.687365,57.241634,0.441786,PSF-00495_20220725132828,0,0,0,240.877747,278.977631,0.13657,0.5,0.8,92.499596,45.41,40.67,32.11,32.32,84.96,156.8,155.2,1,1693,3.812,13:20:57,7/25/2022,0.42,-0.003,-0.001,0.013,-2.039,-4.402,-9.034,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.486722,2.434408,1.660627,0.93151,0.205811,0.001822,0.254736,1.531016,240.877747,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132828,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,13,13:28:43,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,Central,,0.220982,2.92363,0.205453,5.611215,2.13039,1.999555,4.362142,2.231752,23.534901,25.074841,51.34272,0.441786,PSF-00495_20220725132843,0,0,0,94.31076,232.511398,0.594382,0.5,0.8,92.77372,44.24,41.52,32.15,30.41,84.96,156.9,140.4,10.6,390,3.811,13:20:57,7/25/2022,0.42,0.002,0,0.002,-1.502,-4.622,-11.74,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487926,2.432853,1.661539,0.894844,0.205528,-0.021692,0.256577,0.435762,94.31076,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132843,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,13,13:29:08,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,Central,,0.041076,2.922481,0.040507,1.863999,2.244206,2.200768,5.964649,3.720443,25.905556,26.416872,70.210747,0.441786,PSF-00495_20220725132908,0,0,0,122.809052,144.611481,0.150766,0.5,0.8,114.265259,46.44,45.54,32.21,35.99,84.95,156.8,155.6,0.8,1895,3.811,13:20:57,7/25/2022,0.42,0,0.002,0.003,-0.564,-3.147,-12.029,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493611,2.435762,1.66034,0.932464,0.205045,0.046358,0.259522,1.700369,122.809052,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725132908,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
28,13,13:30:07,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.077993,2.922556,0.075966,3.119302,2.651011,2.578681,5.962564,3.311552,30.35358,31.204981,70.185173,0.441786,PSF-00495_20220725133007,0,0,0,174.484848,199.905045,0.127161,0.5,0.8,85.687904,54.3,52.82,32.39,35.98,84.95,156.8,155.4,0.9,1685,3.81,13:20:57,7/25/2022,0.42,0.002,0.002,-0.008,-1.882,-1.976,1.176,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503715,2.446002,1.660418,0.932074,0.203582,0.044023,0.26659,1.523756,174.484848,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133007,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
29,13,13:30:29,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.097191,2.922543,0.094062,3.453716,2.551662,2.471475,5.522904,2.971241,29.09004,30.033867,65.00631,0.441786,PSF-00495_20220725133029,0,0,0,137.250778,207.24678,0.337742,0.5,0.8,261.907898,52.01,50.37,32.48,34.59,84.96,156.8,155.4,0.9,1939,3.809,13:20:57,7/25/2022,0.42,-0.002,-0.001,0.001,0.787,2.295,-9.063,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.500306,2.443005,1.660404,0.932088,0.20289,0.025446,0.269205,1.737281,137.250778,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133029,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
30,13,13:31:44,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.096779,2.922477,0.093677,3.921952,2.396136,2.304882,5.782659,3.386522,27.123512,28.197386,68.049492,0.441786,PSF-00495_20220725133144,0,0,0,133.302216,157.014374,0.151019,0.5,0.8,121.435936,47.84,46.02,32.85,35.42,84.98,156.8,155.5,0.8,2010,3.807,13:31:09,7/25/2022,0.25,-0.006,-0.001,-0.009,-0.325,-0.26,1.543,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494146,2.437716,1.660335,0.932236,0.200003,0.031373,0.278165,1.79747,133.302216,0.000308,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133144,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,13,13:32:14,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,,0.013569,2.922774,0.013507,0.473798,2.097708,2.086646,4.954847,2.85714,24.555931,24.6861,58.309299,0.441786,PSF-00495_20220725133214,0,0,0,141.447189,320.481781,0.558642,0.5,0.8,40.349335,41.64,41.42,32.95,32.65,84.98,156.8,155.3,1,181,3.806,13:31:09,7/25/2022,0.25,-0.004,-0.004,0.01,-1.371,-2.258,-0.453,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487632,2.429491,1.660645,0.931721,0.199201,-0.004331,0.281464,0.259552,141.447189,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133214,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,13,13:33:12,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,,0.002332,2.922749,0.00233,0.084254,2.114527,2.112561,5.05721,2.942683,24.861996,24.885138,59.516552,0.441786,PSF-00495_20220725133312,0,0,0,137.774704,372.138977,0.629776,0.5,0.8,41.992264,41.68,41.64,33.07,33.02,84.97,156.8,155.3,1,167,3.805,13:31:09,7/25/2022,0.25,0.003,0.001,-9999,0.963,2.971,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487919,2.429521,1.660619,0.931647,0.198225,-0.00142,0.287558,0.247891,137.774704,0.000327,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133312,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
34,13,13:33:38,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,,0.026035,2.924434,0.025805,0.892964,2.048141,2.02731,4.868802,2.820662,23.859055,24.104206,57.300076,0.441786,PSF-00495_20220725133338,0,0,0,126.821991,363.545166,0.651152,0.5,0.8,45.599518,40.3,39.89,33.11,32.34,84.97,157,155.1,1.3,175,3.805,13:31:09,7/25/2022,0.25,-0.002,-0.004,-9999,1.149,1.353,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.485414,2.427666,1.66238,0.931146,0.197973,-0.010068,0.290165,0.254932,126.821991,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133338,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
35,13,13:34:08,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.079497,2.923132,0.077393,2.289986,2.231151,2.177794,4.643668,2.412517,25.62985,26.257797,54.650036,0.441786,PSF-00495_20220725133408,0,0,0,161.212204,393.768311,0.590591,0.5,0.8,23.354435,43.84,42.79,33.13,31.51,84.97,156.9,155.5,0.9,99,3.804,13:31:09,7/25/2022,0.25,0,0.002,-0.004,-1.592,-2.608,17.189,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.489535,2.432382,1.661019,0.932331,0.197779,-0.020519,0.293048,0.190874,161.212204,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133408,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
36,13,13:34:20,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.019084,2.922966,0.01896,0.584728,2.23958,2.225955,4.752298,2.512718,26.196802,26.357147,55.928799,0.441786,PSF-00495_20220725133420,0,0,0,120.62645,373.126373,0.676714,0.5,0.8,30.040411,43.99,43.72,33.14,31.92,84.97,156.9,155.2,1.1,111,3.804,13:31:09,7/25/2022,0.25,-0.002,0,-9999,0.79,1.337,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.490853,2.432583,1.660845,0.931407,0.197738,-0.01565,0.293994,0.20106,120.62645,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133420,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
37,13,13:34:35,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.042773,2.92187,0.042156,1.202367,2.394126,2.366139,4.71621,2.322083,27.847,28.176386,55.504898,0.441786,PSF-00495_20220725133435,0,0,0,119.903328,390.555389,0.692993,0.5,0.8,31.399694,47,46.45,33.15,31.78,84.97,156.7,155.1,1.1,113,3.803,13:31:09,7/25/2022,0.25,0.002,0.002,-9999,0.75,2.896,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494693,2.436559,1.659703,0.931137,0.197674,-0.017382,0.295317,0.20299,119.903328,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133435,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
38,13,13:35:01,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,,0.048894,2.922715,0.04809,1.527783,2.220835,2.185224,4.808396,2.587561,25.719791,26.138922,56.594162,0.441786,PSF-00495_20220725133501,0,0,0,140.075333,450.340393,0.688957,0.5,0.8,37.9217,43.56,42.86,33.16,32.12,84.96,156.8,155.2,1,138,3.803,13:31:09,7/25/2022,0.25,-0.001,-0.001,-9999,-1.535,-1.671,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48963,2.432006,1.660583,0.9316,0.197539,-0.013448,0.29766,0.22344,140.075333,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133501,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
39,13,13:35:20,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,,0.006471,2.922646,0.006456,0.232559,2.107907,2.102479,5.039376,2.931468,24.747351,24.811241,59.316257,0.441786,PSF-00495_20220725133520,0,0,0,111.481186,415.099731,0.731435,0.5,0.8,30.695156,41.31,41.2,33.18,32.96,84.96,156.8,155.3,1,105,3.802,13:31:09,7/25/2022,0.25,-0.001,0,-9999,0.064,-0.018,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487277,2.429009,1.660512,0.931779,0.197428,-0.00346,0.299431,0.195962,111.481186,0.000329,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133520,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
40,13,13:35:45,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,,0.019004,2.922178,0.018881,0.655796,2.032074,2.016748,4.863017,2.830943,23.739016,23.919413,57.242264,0.441786,PSF-00495_20220725133545,0,0,0,38.655281,133.481735,0.710408,0.5,0.8,35.471363,39.79,39.49,33.19,32.32,84.96,156.8,131.2,16.3,125,3.803,13:31:09,7/25/2022,0.25,0.001,0,0.001,-1.628,0.908,-9.963,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.484825,2.426966,1.660024,0.872814,0.197304,-0.011389,0.301833,0.2127,38.655281,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133545,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
1,15,15:06:17,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,,0.080066,2.921495,0.077931,2.951483,1.730068,1.660886,4.819869,3.0898,19.572588,20.387863,56.799393,0.441786,PSF-00495_20220725150617,0,0,0,127.752541,345.537903,0.630279,0.5,0.8,407.433289,34.8,33.4,32.72,32.17,84.86,156.7,155.3,0.9,1616,3.805,15:04:23,7/25/2022,0.26,-0.002,0.001,0.001,-6.153,-2.515,-9.668,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476078,2.420243,1.659313,0.931745,0.201022,-0.007451,0.129367,1.46614,127.752541,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150617,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
2,15,15:06:29,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,,0.074835,2.923526,0.072968,2.884648,1.853593,1.786185,5.07147,3.217876,21.048798,21.843149,59.763309,0.441786,PSF-00495_20220725150629,0,0,0,139.415146,343.897461,0.594603,0.5,0.8,371.501526,37.22,35.87,32.74,33.07,84.86,156.9,129.9,17.2,1562,3.805,15:04:23,7/25/2022,0.26,-0.002,-0.005,-9999,-4.553,-3.776,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.479682,2.423557,1.66143,0.869672,0.200808,0.003263,0.13134,1.420661,139.415146,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150629,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
